TotalPremium,PolicyAge,PremiumPerClaim,IsHighRiskProvince,Province_encoded,Gender_encoded,VehicleType_encoded,make_encoded
507.019035087719,0.16712328767123288,0.01664559669998388,0,2,2,4,24
0.0,0.8328767123287671,0.0,0,6,2,4,24
0.0,0.33424657534246577,0.0,0,2,2,4,24
0.0,0.5808219178082191,0.0,0,6,2,4,24
74.561403508771,0.4191780821917808,0.01545454542251221,0,2,2,4,24
505.648157894737,0.5808219178082191,0.007717251953575692,0,2,2,4,5
818.282280701754,0.16712328767123288,0.00318612009564653,1,3,2,4,24
21.929824561403,0.6657534246575343,0.05623664235496954,0,6,2,4,24
757.481140350877,0.16712328767123288,0.02032426189043769,0,2,2,4,24
720.902192982456,0.33424657534246577,0.0664885582031423,1,3,2,4,24
368.561228070175,0.5808219178082191,0.0357200679437224,0,2,2,4,24
21.929824561403,0.7479452054794521,0.02921448064476865,0,6,2,4,24
21.929824561403,0.25205479452054796,0.02921448064476865,0,8,2,4,24
1073.95701754386,0.25205479452054796,0.01113382476931441,1,3,2,4,24
637.211052631579,0.6657534246575343,0.048235067536483725,0,2,2,4,24
21.929824561403,0.4191780821917808,0.02921448064476865,1,3,2,4,24
823.869385964912,0.16712328767123288,0.029992696700461795,0,2,2,4,24
21.929824561403,0.6657534246575343,0.00877192978947348,1,3,2,3,16
21.929824561403,0.08493150684931507,0.029205607087681662,0,8,2,4,24
757.932894736842,0.4958904109589041,0.01936510095409196,0,2,2,4,24
885.181666666666,0.4958904109589041,0.023987807683521434,1,3,2,4,24
343.840701754386,0.4191780821917808,0.009733998854926434,0,2,2,4,3
0.0,0.7479452054794521,0.0,0,2,2,4,24
0.0,0.5808219178082191,0.0,1,3,2,4,24
21.929824561403,0.5808219178082191,0.007588957736634431,0,2,2,4,16
779.048684210526,0.16712328767123288,0.06625512509584035,0,8,2,4,24
21.929824561403,0.4191780821917808,0.0048732943361489015,1,3,2,4,20
287.657543859649,0.4958904109589041,0.014609729764597372,0,2,2,4,24
390.135614035088,0.8328767123287671,0.024527737687472385,0,8,2,4,24
399.745175438596,0.33424657534246577,0.032550678544922884,0,2,2,4,24
1059.81964912281,0.7479452054794521,0.30454587530958366,0,8,2,5,26
21.929824561403,0.25205479452054796,0.02921448064476865,0,2,2,4,24
0.0,0.33424657534246577,0.0,1,1,2,4,24
397.37201754386,0.33424657534246577,0.019038169283640303,0,6,2,4,24
491.546315789474,0.16712328767123288,0.010987505879896923,1,3,2,4,24
21.929824561403,0.4958904109589041,0.02713674716219145,1,3,2,4,3
21.929824561403,0.25205479452054796,0.001658260390732261,1,3,2,4,24
322.107807017544,0.4958904109589041,0.01629564919428727,1,3,2,4,24
38.483305036785,0.5808219178082191,0.006267281095783987,0,2,2,4,24
74.561403508771,0.4191780821917808,0.013076923053988006,1,3,2,3,16
654.776287492927,0.08493150684931507,0.009086899166066061,0,8,2,4,24
782.505350877193,0.16712328767123288,0.005582328535271359,1,3,2,3,16
485.422192982456,0.08493150684931507,0.02972097110733862,0,2,2,4,24
74.561403508771,0.4191780821917808,0.012142857123081486,0,2,2,4,24
647.088421052632,0.33424657534246577,0.00904797205710457,1,3,2,4,24
21.929824561403,0.33424657534246577,0.05555555414814692,0,2,2,4,24
839.13798245614,0.25205479452054796,0.03597083202534126,1,3,2,4,24
299.523421052632,0.8328767123287671,0.007883396360251775,0,6,2,4,24
74.561403508771,0.33424657534246577,0.012142857123081486,0,2,2,4,24
572.703701188455,0.8328767123287671,0.017227761996523264,0,2,2,4,24
779.233625730995,0.7479452054794521,0.010933231030411956,0,2,2,4,16
499.523786078098,0.5808219178082191,0.014990707850513816,0,2,2,4,24
768.320789473684,0.4958904109589041,0.015884443723808858,1,3,2,4,24
15.78947368421,0.8328767123287671,0.020454545189565427,0,2,2,4,24
332.042280701754,0.7479452054794521,0.04044830691180563,0,6,2,4,24
460.139824561404,0.33424657534246577,0.007717476138662576,0,6,2,4,24
597.001929824561,0.16712328767123288,0.051934959751104154,0,2,2,4,24
404.922543859649,0.8328767123287671,0.017603662956338147,0,2,2,2,13
1014.49280701754,0.4191780821917808,0.023889199986690462,1,3,2,4,24
15.78947368421,1.167123287671233,0.012654846001584777,0,2,1,4,24
519.132105263158,0.08493150684931507,0.01183621199730135,0,2,2,4,24
663.115263157895,0.33424657534246577,0.15244029003068785,0,2,2,4,24
74.561403508771,0.7479452054794521,0.012142857123081486,0,2,2,4,24
364.62850877193,0.33424657534246577,0.0029124184493498004,0,2,2,4,21
936.420701754386,0.08493150684931507,0.021350391995132115,1,3,2,4,24
74.561403508771,0.6657534246575343,0.03399999984495958,0,2,2,4,24
71.307300509337,0.25205479452054796,0.016258064479060454,0,2,2,4,20
703.943157894737,0.33424657534246577,0.005407711907855203,0,2,2,4,24
74.561403508771,0.4958904109589041,0.016999999961239794,0,2,2,4,12
15.78947368421,0.6657534246575343,0.01214574889442501,0,6,2,4,24
962.040175438596,0.25205479452054796,0.020836059760723783,1,3,2,3,27
0.0,1.0,0.0,0,2,2,4,24
1060.47307017544,0.0,0.003989898679717885,1,3,2,4,24
106.161140350877,0.4191780821917808,0.006869913848946165,1,3,2,4,24
15.78947368421,0.4958904109589041,0.021034426064233218,0,4,2,4,24
21.929824561403,0.4958904109589041,0.00877192978947348,0,2,2,3,16
15.78947368421,0.7479452054794521,0.04049038249557766,0,2,2,4,24
21.929824561403,0.33424657534246577,0.013440860132673996,0,2,2,4,24
15.78947368421,1.3342465753424657,0.00293133064279232,0,2,2,4,16
12.026032823995,0.4191780821917808,0.00836583371918194,0,2,2,4,24
648.995789473684,0.5808219178082191,0.026708532652716877,1,3,2,4,24
431.666228070175,0.6657534246575343,0.013791268748767682,0,6,2,4,24
92.105263157894,0.16712328767123288,0.014999999975571315,0,2,2,4,24
74.561403508771,0.16712328767123288,0.08499999903099897,0,2,2,4,24
74.561403508771,0.4958904109589041,0.012142857123081486,0,8,2,4,24
74.561403508771,0.6657534246575343,0.012142857123081486,0,2,2,3,27
21.929824561403,0.4958904109589041,0.008840169695622872,0,4,2,2,6
1027.23903508772,0.16712328767123288,0.03888265036823099,1,3,2,4,24
455.648859649123,0.915068493150685,0.052473267792402474,0,8,2,4,24
790.483070175439,0.08493150684931507,0.018023013995890767,0,2,2,4,24
684.754649122807,0.16712328767123288,0.026097228527095836,1,3,2,4,24
21.929824561403,0.4191780821917808,0.01686909568670157,0,5,2,4,24
694.535789473684,0.16712328767123288,0.015835415996389525,0,4,2,3,16
74.561403508771,0.6657534246575343,0.012142857123081486,0,2,2,4,24
74.561403508771,0.4958904109589041,0.012142857123081486,0,2,1,4,24
74.561403508771,0.7479452054794521,0.012142857123081486,0,2,2,4,24
74.561403508771,0.6657534246575343,0.012142857123081486,0,2,2,4,24
11.205432937182,0.08493150684931507,0.005258969007560723,0,6,2,4,24
15.78947368421,0.915068493150685,0.01857585117464881,0,6,1,4,24
376.393157894737,0.08493150684931507,0.030518190483417862,0,4,2,4,24
21.929824561403,0.6657534246575343,0.02921448064476865,0,5,2,4,24
502.498157894737,0.16712328767123288,0.0032252176288853495,0,8,2,4,24
0.0,1.252054794520548,0.0,0,2,1,4,24
325.043684210526,0.8328767123287671,0.0049180253449844225,0,8,2,4,24
21.929824561403,0.915068493150685,0.013405328804394087,0,6,2,4,24
389.924035087719,0.4191780821917808,0.019853672339583944,1,3,2,4,24
74.561403508771,0.4191780821917808,0.016999999961239794,0,2,2,4,24
74.561403508771,0.33424657534246577,0.012142857123081486,0,6,2,4,24
21.929824561403,0.4191780821917808,0.026881720100589063,0,2,2,4,24
21.929824561403,0.16712328767123288,0.008182770328199737,1,3,2,4,24
479.632543859649,0.25205479452054796,0.04223386067121842,0,2,2,4,9
21.929824561403,0.25205479452054796,0.02921448064476865,0,4,2,4,24
74.561403508771,0.25205479452054796,0.012142857123081486,1,3,2,4,24
15.78947368421,0.4958904109589041,0.009394424874820822,0,8,2,4,24
393.446182795699,0.4191780821917808,0.01374294966542349,0,2,2,4,9
74.561403508771,0.16712328767123288,0.012142857123081486,0,6,2,4,24
74.561403508771,0.4191780821917808,0.012142857123081486,0,2,2,4,24
21.929824561403,0.33424657534246577,0.00999999995439977,0,2,2,3,16
303.388859649123,0.6657534246575343,0.014356495820946218,0,8,2,4,24
729.588771929824,0.4191780821917808,0.048157367965985035,1,3,2,4,24
258.985742481203,0.4958904109589041,0.005033640371233735,0,2,2,4,24
669.375087719298,0.4191780821917808,0.012807074872923742,0,2,2,4,24
535.452719298246,1.167123287671233,0.016558785115586463,1,3,2,4,24
18.796992481203,0.4958904109589041,0.00208855471781305,1,3,2,3,16
15.78947368421,0.8328767123287671,0.021034426064233218,0,5,2,4,24
504.030087719298,0.25205479452054796,0.027128291259076676,0,2,2,4,24
230.781140350877,0.33424657534246577,0.019931098467635164,0,2,2,4,24
289.311666666667,0.5808219178082191,0.009655297282998038,0,8,2,4,24
21.929824561403,0.915068493150685,0.02921448064476865,0,2,2,4,24
15.78947368421,0.5808219178082191,0.005613037194482626,0,0,2,4,24
678.011754385965,0.25205479452054796,0.009188834210888097,0,2,2,4,0
21.929824561403,0.4958904109589041,0.006853070154022593,0,4,2,4,24
0.0,0.915068493150685,0.0,0,8,2,3,16
74.561403508771,0.4958904109589041,0.03399999984495958,0,2,2,4,16
632.963596491228,0.16712328767123288,0.006259572677128292,0,8,2,4,24
530.200175438596,0.7479452054794521,0.01460087880999089,0,2,2,4,20
21.929824561403,0.4191780821917808,0.010233570977321076,1,3,2,3,27
21.929824561403,0.08493150684931507,0.02921448064476865,0,8,2,4,24
74.561403508771,0.6657534246575343,0.012142857123081486,0,2,2,4,24
553.740877192982,0.25205479452054796,0.6514598478569218,0,2,2,4,24
695.736140350877,0.6657534246575343,0.8185130966655836,1,3,2,4,24
21.929824561403,0.33424657534246577,0.013047812326140162,0,2,2,4,24
465.98052065648,0.6657534246575343,0.010968940754699398,0,8,2,4,24
552.577543859649,0.16712328767123288,0.020266332071195315,1,3,2,4,24
560.662631578947,0.4958904109589041,0.011684075787026424,0,2,2,4,24
408.371929824561,1.084931506849315,0.0570529395540605,0,8,2,4,24
21.929824561403,0.8328767123287671,0.062499998218748624,0,6,2,4,24
0.0,1.0,0.0,0,2,2,4,24
749.231403508772,0.5808219178082191,0.0064799242120058284,0,2,2,4,2
327.497719298246,0.6657534246575343,0.02362958226143188,1,3,2,4,24
21.929824561403,0.16712328767123288,0.019230769062129772,0,2,2,3,16
74.561403508771,0.7479452054794521,0.042499999757749485,0,2,2,4,24
501.60298245614,0.16712328767123288,0.011439236217903043,0,2,2,4,24
592.897192982456,0.16712328767123288,0.012095596871337305,1,3,2,4,24
588.695789473684,0.08493150684931507,0.013422263996939724,0,6,2,4,24
632.397280701754,0.33424657534246577,0.018318117330843382,0,8,2,4,24
674.871754385965,0.4958904109589041,0.00985341177116262,0,2,2,4,24
74.561403508771,0.16712328767123288,0.012142857123081486,0,0,2,4,24
777.971315789474,0.25205479452054796,0.16131781905534273,0,8,2,4,24
21.929824561403,0.4958904109589041,0.019069412496268586,0,2,2,4,24
21.929824561403,0.16712328767123288,0.033333332826665917,0,2,2,4,24
660.713596491228,0.6657534246575343,0.0026362314325062207,0,2,2,4,10
779.048684210526,1.0,0.02717126962020688,0,8,2,4,24
703.943157894737,0.16712328767123288,0.03456267508548064,0,8,2,4,24
778.698157894737,0.4191780821917808,0.01433866687895987,0,2,2,4,24
647.088421052632,0.16712328767123288,0.008996393664450071,1,3,2,4,24
493.006929824561,0.33424657534246577,0.02096023309311264,0,6,2,4,24
74.561403508771,0.16712328767123288,0.056666666235999315,0,2,2,4,24
517.373859649123,0.16712328767123288,0.015551004142480259,1,3,2,4,5
788.858684210526,1.6657534246575343,0.17421520689925332,1,3,1,4,24
74.561403508771,0.33424657534246577,0.016999999961239794,0,6,2,4,24
21.929824561403,0.0,0.013440860132673996,1,3,2,4,24
74.561403508771,0.6657534246575343,0.012142857123081486,0,2,2,4,24
832.633947368421,0.5808219178082191,0.003977580372308576,0,2,2,4,24
21.929824561403,0.25205479452054796,0.021739130219281193,0,8,2,4,24
15.78947368421,1.0,0.009988901157672545,0,4,2,4,24
21.929824561403,0.4191780821917808,0.01686909568670157,0,2,2,4,24
21.929824561403,0.25205479452054796,0.02921448064476865,0,6,2,4,24
615.87947368421,0.0,0.01376671764398155,0,8,2,4,24
808.295438596491,0.33424657534246577,0.02312722905830618,0,2,2,4,24
21.929824561403,0.08493150684931507,0.01785714271173423,0,2,2,4,24
535.497894736842,0.4191780821917808,0.015413123938301063,1,3,2,4,24
21.929824561403,0.08493150684931507,0.02272727249173502,0,2,2,4,24
773.040175438596,0.4958904109589041,0.014344746959724576,1,3,2,4,24
21.929824561403,0.33424657534246577,0.02088554700242622,0,6,2,4,24
74.561403508771,0.4958904109589041,0.012142857123081486,0,2,2,4,24
828.099649122807,0.4958904109589041,0.9742348698593628,1,3,2,4,24
726.784912280702,0.08493150684931507,0.014085105823227192,0,2,2,4,24
643.723771929825,0.33424657534246577,0.02518373939118353,0,2,2,4,24
663.115263157895,0.08493150684931507,0.015119027996552873,0,2,2,4,24
818.206140350877,0.25205479452054796,0.002688472591631749,0,2,2,4,24
15.78947368421,0.33424657534246577,0.0050061742657413625,0,2,2,4,24
487.669561403509,0.4958904109589041,0.007492888105007385,0,4,2,4,24
718.78447368421,0.4958904109589041,0.01254071068281914,0,6,2,4,24
540.510877192982,0.33424657534246577,0.01620887262032823,0,2,2,4,24
2.952017543859,0.08493150684931507,0.0006730599984652755,0,2,2,4,24
614.746754385965,0.08493150684931507,0.01877510741090311,0,2,2,4,24
74.561403508771,0.7479452054794521,0.012142857123081486,0,2,2,4,23
942.290175438596,0.08493150684931507,0.007969301212439977,1,3,2,4,24
588.349736842105,0.25205479452054796,0.03595082370973864,0,2,2,4,24
21.929824561403,0.16712328767123288,0.026881720100589063,0,6,2,4,24
519.132105263158,0.33424657534246577,0.014016633970620319,0,2,2,4,24
74.561403508771,0.4958904109589041,0.016999999961239794,0,2,2,4,24
733.526929824561,0.25205479452054796,0.2664183821466603,0,2,2,4,24
223.013771929825,0.4191780821917808,0.024284621236331717,0,8,2,4,24
834.419912280702,0.25205479452054796,0.003362610158691164,0,2,2,4,9
310.46798245614,1.3342465753424657,0.003327068057549083,0,2,2,4,24
624.412105263158,0.6657534246575343,0.019508044053162494,0,2,2,4,24
674.871754385965,0.08493150684931507,0.01128415498723688,0,2,2,4,24
21.929824561403,0.4958904109589041,0.010591784113701964,0,2,2,4,24
772.29552631579,0.16712328767123288,0.05039200722929025,0,5,2,4,24
74.561403508771,0.16712328767123288,0.018888888841036806,0,2,2,4,24
220.342894736842,0.4958904109589041,0.01798530763329025,0,8,2,4,24
688.557894736842,0.16712328767123288,0.022863684018972215,0,2,2,4,24
21.929824561403,0.25205479452054796,0.02499999971499943,0,2,2,4,24
74.561403508771,0.8328767123287671,0.012142857123081486,0,2,2,4,24
74.561403508771,0.6657534246575343,0.012142857123081486,1,3,2,4,24
813.508947368421,0.08493150684931507,0.020182811746896977,0,6,2,4,12
938.042719298246,0.08493150684931507,0.0036066397975004494,1,3,2,4,24
74.561403508771,0.6657534246575343,0.012142857123081486,1,3,2,4,24
346.08798245614,0.5808219178082191,0.01248980024241401,0,2,2,4,24
0.0,0.33424657534246577,0.0,1,3,2,4,24
21.929824561403,0.16712328767123288,0.029205607087681662,0,8,2,4,24
754.610438596491,0.4191780821917808,0.018223911170714813,0,2,2,4,24
21.929824561403,0.4958904109589041,0.12499999287499755,0,6,2,4,24
74.561403508771,0.33424657534246577,0.012142857123081486,0,2,2,4,20
15.78947368421,0.4958904109589041,0.0035087719220271737,0,2,2,4,20
74.561403508771,0.16712328767123288,0.01416666663974983,0,2,2,4,24
141.800964912281,0.25205479452054796,0.013584294104633523,0,2,1,4,24
95.028859649122,0.5808219178082191,0.0024509705876031226,0,2,2,4,3
525.874035087719,0.25205479452054796,0.018500988158959727,0,2,2,4,24
770.939298245614,0.08493150684931507,0.017232760780461702,0,2,2,4,5
687.68149122807,0.16712328767123288,0.00794792383959147,0,2,2,4,24
15.78947368421,1.167123287671233,0.005318639686793261,0,8,2,4,24
882.206228070176,0.08493150684931507,0.019768926979799397,1,3,2,4,24
21.929824561403,0.6657534246575343,0.02145885886540016,0,8,2,4,24
21.929824561403,0.33424657534246577,0.026881720100589063,0,2,2,4,24
292.152192982456,0.08493150684931507,0.007401188887013918,0,6,2,4,3
627.677894736842,0.6657534246575343,0.0026903616585742312,0,8,2,4,24
735.792192982456,0.33424657534246577,0.028924244816215944,0,2,2,4,24
21.929824561403,0.4958904109589041,0.05623664235496954,1,3,2,4,24
1277.46947368421,0.33424657534246577,0.1693793518302706,0,0,2,4,24
613.991666666667,0.6657534246575343,0.03542003284156117,0,2,2,4,24
1014.49280701754,0.25205479452054796,0.163009781550105,1,3,2,4,24
21.929824561403,0.08493150684931507,0.019230769062129772,0,2,2,4,24
770.826578947368,0.25205479452054796,0.9068547880927296,0,2,2,4,24
767.843596491228,0.16712328767123288,0.06544273224438894,0,2,2,4,24
21.929824561403,0.08493150684931507,0.015151515046831621,0,2,2,4,24
235.969122807018,0.6657534246575343,0.00510001249275745,0,6,2,4,5
761.578771929824,0.08493150684931507,0.1161999837618876,1,3,2,4,24
21.929824561403,0.4191780821917808,0.02088554700242622,0,6,2,4,24
21.929824561403,0.25205479452054796,0.03040881570230857,0,6,2,4,24
74.561403508771,0.4191780821917808,0.012142857123081486,0,2,2,4,24
721.385964912281,0.08493150684931507,0.016447599996249958,0,2,2,4,24
74.561403508771,0.25205479452054796,0.02124999993943724,0,4,2,4,24
504.299736842105,0.5808219178082191,0.03256113617746204,0,2,0,4,16
74.561403508771,0.4958904109589041,0.01545454542251221,0,2,2,4,24
460.139824561404,0.4958904109589041,0.018735689528753915,0,6,2,4,24
350.133245614035,0.33424657534246577,0.041845173022437364,0,8,2,4,24
257.644649122807,0.4958904109589041,0.03791254091078379,1,3,2,3,27
806.181578947368,0.33424657534246577,0.02704917959506121,1,3,2,4,24
74.561403508771,0.4191780821917808,0.012142857123081486,0,2,2,4,24
690.574649122807,0.33424657534246577,0.009821046655289918,0,8,2,4,24
647.216140350877,0.7479452054794521,0.10998856606250114,0,8,2,4,24
0.0,0.5808219178082191,0.0,0,2,2,4,24
21.929824561403,0.08493150684931507,0.017241379174791523,0,6,2,3,16
519.132105263158,0.16712328767123288,0.011530292580679023,0,2,2,4,24
274.155614035088,0.16712328767123288,0.02281294888612656,0,8,2,4,24
440.790350877193,0.7479452054794521,0.25520619456102056,0,6,2,4,24
74.561403508771,0.25205479452054796,0.012142857123081486,0,2,2,4,24
550.28,0.25205479452054796,0.041592079880196975,0,6,2,4,24
684.008421052632,0.08493150684931507,0.022036926708077605,0,8,2,4,24
21.929824561403,0.5808219178082191,0.00877192978947348,0,2,2,3,27
21.929824561403,0.4191780821917808,0.012141934288619326,0,8,2,1,11
378.224736842105,0.25205479452054796,0.030412367037529375,0,2,2,4,24
74.561403508771,0.4958904109589041,0.02428571420661195,0,2,2,4,24
300.931450292397,0.7479452054794521,0.009754796496246172,0,2,2,4,24
240.449385964912,0.4958904109589041,0.007515897560097569,0,8,2,4,1
677.797719298246,0.6657534246575343,0.05183961015226502,0,8,2,4,24
597.918771929824,0.4958904109589041,0.6816273922294472,0,2,2,4,24
15.78947368421,0.6657534246575343,0.017142856956734134,0,6,2,4,24
74.561403508771,0.4958904109589041,0.016999999961239794,1,3,2,4,24
863.409035087719,0.16712328767123288,0.007755659826585211,1,3,2,4,24
622.95850877193,0.5808219178082191,0.015921241299666638,0,8,2,4,12
148.649298245614,0.6657534246575343,0.02646727980506025,0,2,2,4,24
507.333596491228,0.33424657534246577,0.05089963172853656,0,2,2,4,24
21.929824561403,0.16712328767123288,0.04288164581672153,0,2,2,4,24
15.78947368421,0.8328767123287671,0.02189434730566195,0,5,2,4,24
0.0,0.08493150684931507,0.0,0,2,2,4,24
805.476754385965,0.33424657534246577,0.031470242047381476,0,2,2,4,0
627.003684210526,0.08493150684931507,0.01782333561566206,0,2,2,4,24
519.132105263158,0.4958904109589041,0.017187303689223363,0,2,2,4,24
312.704385964912,0.8328767123287671,0.595627390492644,0,8,2,4,24
21.929824561403,0.08493150684931507,0.019230769062129772,0,2,2,4,24
346.08798245614,0.08493150684931507,0.010064803568501552,0,2,2,4,24
74.561403508771,0.33424657534246577,0.012142857123081486,0,6,2,3,16
567.674298245614,0.33424657534246577,0.013122125122454977,0,5,2,4,24
74.561403508771,0.33424657534246577,0.012142857123081486,0,2,2,4,24
684.008421052632,0.4958904109589041,0.04481596744532119,0,8,2,4,24
74.561403508771,0.16712328767123288,0.02428571420661195,0,6,2,4,24
781.804736842105,0.25205479452054796,0.022747183577261493,1,3,2,4,24
74.561403508771,0.4958904109589041,0.042499999757749485,1,3,2,4,24
21.929824561403,0.25205479452054796,0.02921448064476865,1,3,2,4,24
0.0,0.5808219178082191,0.0,1,3,2,4,24
770.108859649123,0.16712328767123288,0.004721567975461707,0,2,2,4,24
786.299385964912,0.6657534246575343,0.04073499476876237,1,3,2,4,24
21.929824561403,0.7479452054794521,0.02840909054106338,0,6,2,4,24
74.561403508771,0.25205479452054796,0.012142857123081486,0,8,2,4,24
21.929824561403,0.25205479452054796,0.017482517343145956,0,2,2,4,24
74.561403508771,1.3342465753424657,0.012142857123081486,0,2,2,3,16
21.929824561403,0.33424657534246577,0.005952721091714383,0,0,2,4,24
331.705175438596,0.7479452054794521,0.006071674693814747,0,2,2,4,24
683.535175438596,0.5808219178082191,0.024923350534723814,0,2,2,4,24
74.561403508771,0.5808219178082191,0.012142857123081486,0,8,2,4,24
556.21298245614,0.6657534246575343,0.02459789438948677,0,6,2,4,24
21.929824561403,0.08493150684931507,0.026881720100589063,0,6,2,4,24
21.929824561403,0.08493150684931507,0.12499999287499755,0,6,2,4,5
21.929824561403,0.4958904109589041,0.01663959945841967,0,4,2,3,16
717.346140350877,0.6657534246575343,0.004134999958046297,0,2,2,3,16
21.929824561403,0.08493150684931507,0.015883100266157666,0,8,2,4,24
21.929824561403,0.08493150684931507,0.02499999971499943,0,2,2,4,24
627.677894736842,0.4958904109589041,0.032549006390549376,0,8,2,4,24
0.0,0.7479452054794521,0.0,0,2,2,4,24
646.634649122807,0.4191780821917808,0.009444456044941195,0,2,2,4,24
74.561403508771,0.4958904109589041,0.012142857123081486,0,2,2,4,24
21.929824561403,0.4191780821917808,0.019145497960423054,0,2,2,4,24
74.561403508771,0.4958904109589041,0.012142857123081486,0,2,2,4,24
21.929824561403,0.7479452054794521,0.005813953472958226,0,2,2,4,27
397.908771929824,0.16712328767123288,0.01564193102833382,1,3,2,4,24
74.561403508771,0.16712328767123288,0.01416666663974983,0,2,2,4,24
275.545380116959,1.3342465753424657,0.020512317515986807,0,6,2,4,0
405.934298245614,0.4191780821917808,0.009230055948864212,0,2,2,4,24
21.929824561403,0.08493150684931507,0.007066139038848352,0,8,2,2,6
358.448333333333,0.5808219178082191,0.004573375489063943,0,2,2,4,5
277.342368421053,0.25205479452054796,0.004757630717284916,0,4,2,4,24
15.78947368421,0.25205479452054796,0.01799999979479941,0,6,2,4,24
21.929824561403,0.5808219178082191,0.02921448064476865,0,2,2,4,24
21.929824561403,0.33424657534246577,0.019230769062129772,0,5,2,4,24
1538.95771929825,0.4958904109589041,0.06178570180906664,0,2,2,4,0
15.78947368421,0.4191780821917808,0.021034426064233218,0,5,2,4,24
498.906140350877,0.16712328767123288,0.006260352228163258,0,8,2,4,24
21.929824561403,0.08493150684931507,0.02921448064476865,0,8,2,4,24
534.863333333333,0.6657534246575343,0.014770511494673167,0,8,2,4,24
391.034561403509,0.5808219178082191,0.004398415391710494,0,2,2,4,3
15.78947368421,0.4191780821917808,0.01935483847242393,0,4,2,4,24
74.561403508771,0.33424657534246577,0.012142857123081486,1,3,2,4,24
1100.82973684211,0.25205479452054796,0.03768514480011728,1,3,2,3,27
548.082894736842,0.33424657534246577,0.009703293885721562,1,3,2,4,24
545.875263157895,0.8328767123287671,0.010616325688783674,0,5,2,4,24
0.0,1.3342465753424657,0.0,0,6,2,1,11
21.929824561403,0.08493150684931507,0.01666666653999962,0,2,2,4,24
74.561403508771,0.4191780821917808,0.012142857123081486,0,5,2,4,24
717.346140350877,0.16712328767123288,0.20368543040481474,0,2,2,4,24
726.784912280702,0.5808219178082191,0.003788990839335776,0,2,2,4,24
0.0,1.252054794520548,0.0,1,3,0,4,24
359.571929824561,0.25205479452054796,0.006242881833254838,0,2,2,4,24
517.783684210526,0.08493150684931507,0.011518242198955362,0,2,2,4,24
21.929824561403,0.7479452054794521,0.02921448064476865,0,8,2,4,24
21.929824561403,0.08493150684931507,0.01686909568670157,0,2,2,4,24
74.561403508771,0.6657534246575343,0.012142857123081486,0,2,2,4,24
540.970789473684,0.915068493150685,0.026752931303149693,1,3,2,4,24
136.483421052632,0.16712328767123288,0.005186369998029197,0,2,2,4,24
639.11649122807,0.915068493150685,0.020839706003428545,0,2,2,4,2
74.561403508771,0.4191780821917808,0.012142857123081486,0,2,2,4,24
461.203333333333,0.7479452054794521,0.011218777029508492,0,8,1,4,24
21.929824561403,0.4958904109589041,0.04545454451239568,0,2,2,4,24
659.999736842105,0.33424657534246577,0.011885601511584099,1,3,2,4,24
519.132105263158,0.5808219178082191,0.0510313528859397,0,2,1,4,24
21.929824561403,0.08493150684931507,0.01383125855730187,1,3,2,4,24
21.929824561403,0.16712328767123288,0.019230769062129772,0,2,2,3,16
0.0,0.5808219178082191,0.0,0,6,2,4,24
411.345087719298,0.08493150684931507,0.022330161892639814,1,3,2,4,24
74.561403508771,0.7479452054794521,0.012142857123081486,0,6,2,4,24
613.250087719298,0.4958904109589041,0.061345887837321526,0,2,2,4,12
21.929824561403,0.33424657534246577,0.010604723716873222,0,2,2,3,27
21.929824561403,0.33424657534246577,0.00877192978947348,0,5,2,1,11
74.561403508771,0.33424657534246577,0.012142857123081486,0,6,2,4,24
21.929824561403,0.08493150684931507,0.020833333135416156,0,2,2,4,24
622.95850877193,0.4191780821917808,0.039778179313467714,0,2,2,4,24
648.468157894737,1.084931506849315,0.03425337966267657,0,2,2,4,0
0.0,1.252054794520548,0.0,0,2,2,3,27
21.929824561403,0.6657534246575343,0.01686909568670157,0,5,2,4,24
21.929824561403,0.25205479452054796,0.06394025236215904,1,3,2,4,24
48.104131295981,0.5808219178082191,0.007834101369729944,0,2,2,4,24
149.566140350877,0.7479452054794521,0.014282385211555264,0,8,2,4,24
21.929824561403,0.08493150684931507,0.04166666587499906,0,2,2,4,24
21.929824561403,0.4191780821917808,0.005813953472958226,0,2,2,4,24
404.552543859649,0.8328767123287671,0.01843501593671842,0,8,2,4,24
74.561403508771,0.4191780821917808,0.03399999984495958,0,2,2,4,24
74.561403508771,0.4191780821917808,0.012142857123081486,0,2,2,4,24
535.452719298246,0.915068493150685,0.016577447548074883,1,3,2,4,24
21.929824561403,0.4958904109589041,0.07812499721679514,0,2,2,4,24
74.561403508771,0.16712328767123288,0.02428571420661195,0,2,2,4,24
21.929824561403,0.6657534246575343,0.01663959945841967,0,5,2,3,27
21.929824561403,0.08493150684931507,0.02921448064476865,0,8,2,4,24
404.773684210526,1.3342465753424657,0.02147744281372438,0,8,0,4,24
1065.02798245614,0.25205479452054796,0.002931188293822317,0,2,2,4,24
606.777807017544,0.6657534246575343,0.00345863349980286,0,2,2,4,24
21.929824561403,0.5808219178082191,0.019069412496268586,0,2,2,4,24
92.105263157894,0.16712328767123288,0.014999999975571315,1,3,2,4,24
702.355175438596,0.5808219178082191,0.05571578771549407,1,3,2,4,24
21.929824561403,0.4191780821917808,0.024752474968139798,0,5,2,4,24
823.605,0.25205479452054796,0.026882929464420953,1,3,2,4,24
